Entity,Code,Year,Hydropower (terawatt-hours),Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours)
Brazil,BRA,1980,128.907,0,0,1.805508263
Brazil,BRA,1981,130.765,0,0,1.873622875
Brazil,BRA,1982,141.132,0,0,2.178474475
Brazil,BRA,1983,151.475,0,0,2.98445495
Brazil,BRA,1984,166.593,0,0,2.851678888
Brazil,BRA,1985,178.375,0,0,3.067125589
Brazil,BRA,1986,182.419,0,0,3.193932424
Brazil,BRA,1987,185.6,0,0,3.565697315
Brazil,BRA,1988,199.093,0,0,3.339783794
Brazil,BRA,1989,204.69,0,0,3.403162339
Brazil,BRA,1990,206.708,0,0,3.8590625
Brazil,BRA,1991,217.782,0,0,3.999612563
Brazil,BRA,1992,223.343,0,0,4.929360738
Brazil,BRA,1993,235.065,0,0,4.983937033
Brazil,BRA,1994,242.705,0,0,5.388223649
Brazil,BRA,1995,253.905,0,0,5.593740489
Brazil,BRA,1996,265.769,0,0.002,6.752709628
Brazil,BRA,1997,278.972,0,0.004,7.378950998
Brazil,BRA,1998,291.469,0,0.005,7.505233012
Brazil,BRA,1999,293,0,0.002,8.376002281
Brazil,BRA,2000,304.403,0,0.001,7.855363
Brazil,BRA,2001,267.876,0,0.0349,8.990407
Brazil,BRA,2002,286.092,0,0.061,10.22614696
Brazil,BRA,2003,305.616,0,0.061,11.894463
Brazil,BRA,2004,320.7969068,0,0.061,12.4750557
Brazil,BRA,2005,337.4566739,0,0.0929,13.59093928
Brazil,BRA,2006,348.80546,0,0.237,14.768926
Brazil,BRA,2007,374.0151216,0,0.662781836,18.00750852
Brazil,BRA,2008,369.5564,0,1.183,19.52368548
Brazil,BRA,2009,390.988065,0,1.238,22.63924802
Brazil,BRA,2010,403.2898133,0,2.176558,31.5452401
Brazil,BRA,2011,428.3329199,0,2.704769,32.23462179
Brazil,BRA,2012,415.3421755,0.00098,5.05,35.29557876
Brazil,BRA,2013,390.992014,0.004793593,6.575862737,40.47137489
Brazil,BRA,2014,373.4390605,0.016081802,12.21025167,46.38442574
Brazil,BRA,2015,359.7428082,0.058917412,21.62570216,49.23698377
Brazil,BRA,2016,380.9109424,0.085260592,33.488872,51.0402441
Brazil,BRA,2017,370.9064564,0.831813401,42.37325825,51.27268473
Brazil,BRA,2018,387.6868063,3.137078404,48.47990705,52.88998503
Bulgaria,BGR,1965,2.0019882,0,0,0
Bulgaria,BGR,1966,2.010827,0,0,0
Bulgaria,BGR,1967,2.0240852,0,0,0
Bulgaria,BGR,1968,1.303723,0,0,0
Bulgaria,BGR,1969,1.8384704,0,0,0
Bulgaria,BGR,1970,2.1522478,0,0,0
Bulgaria,BGR,1971,2.1743448,0,0,0
Bulgaria,BGR,1972,2.0947956,0,0,0
Bulgaria,BGR,1973,2.5720908,0,0,0
Bulgaria,BGR,1974,2.0815374,0,0,0
Bulgaria,BGR,1975,2.452767,0,0,0
Bulgaria,BGR,1976,2.9521592,0,0,0
Bulgaria,BGR,1977,3.5222618,0,0,0
Bulgaria,BGR,1978,2.9079652,0,0,0
Bulgaria,BGR,1979,3.31455,0,0,0
Bulgaria,BGR,1980,3.7078766,0,0,0
Bulgaria,BGR,1981,3.6150692,0,0,0
Bulgaria,BGR,1982,3.0449666,0,0,0
Bulgaria,BGR,1983,3.3499052,0,0,0
Bulgaria,BGR,1984,3.2570978,0,0,0
Bulgaria,BGR,1985,2.231797,0,0,0
Bulgaria,BGR,1986,2.3246044,0,0,0
Bulgaria,BGR,1987,2.5367356,0,0,0
Bulgaria,BGR,1988,2.5941878,0,0,0
Bulgaria,BGR,1989,2.6869952,0,0,0
Bulgaria,BGR,1990,1.878,0,0,0
Bulgaria,BGR,1991,2.441,0,0,0
Bulgaria,BGR,1992,2.063,0,0,0
Bulgaria,BGR,1993,1.942,0,0,0
Bulgaria,BGR,1994,1.468,0,0,0
Bulgaria,BGR,1995,2.314,0,0,0
Bulgaria,BGR,1996,2.919,0,0,0
Bulgaria,BGR,1997,2.754,0,0,0
Bulgaria,BGR,1998,3.097,0,0,0
Bulgaria,BGR,1999,2.753,0,0,0
Bulgaria,BGR,2000,2.673,0,0,0
Bulgaria,BGR,2001,1.737,0,0,0
Bulgaria,BGR,2002,2.194,0,0,0
Bulgaria,BGR,2003,3.029,0,0,0
Bulgaria,BGR,2004,3.168,0,0.001,0
Bulgaria,BGR,2005,4.337,0,0.005,0
Bulgaria,BGR,2006,4.238,0,0.02,0
Bulgaria,BGR,2007,2.874,0,0.047,0
Bulgaria,BGR,2008,2.824,0,0.122,0.016
Bulgaria,BGR,2009,3.47,0.003,0.237,0.008
Bulgaria,BGR,2010,5.057,0.015,0.681,0.035
Bulgaria,BGR,2011,2.917,0.101,0.861,0.056
Bulgaria,BGR,2012,3.226,0.814,1.221,0.066
Bulgaria,BGR,2013,4.08,1.361,1.374,0.111713
Bulgaria,BGR,2014,4.605,1.252,1.331,0.200792
Bulgaria,BGR,2015,5.661,1.383,1.452,0.270185
Bulgaria,BGR,2016,3.942,1.386,1.425,0.353614
Bulgaria,BGR,2017,2.828103,1.402965,1.504064,0.395981
Bulgaria,BGR,2018,5.125584584,1.103538835,1.378292235,0.496261903
CIS,,1965,85.3209364,0,0,0
CIS,,1966,96.210338,0,0,0
CIS,,1967,92.7985612,0,0,0
CIS,,1968,109.0089204,0,0,0
CIS,,1969,118.5459856,0,0,0
CIS,,1970,128.1228254,0,0,0
CIS,,1971,129.7226482,0,0,0
CIS,,1972,126.527422,0,0,0
CIS,,1973,126.129676,0,0,0
CIS,,1974,136.1086812,0,0,0
CIS,,1975,129.7226482,0,0,0
CIS,,1976,139.7016534,0,0,0
CIS,,1977,151.276062,0,0,0
CIS,,1978,164.048128,0,0,0
CIS,,1979,179.6132548,0,0,0
CIS,,1980,183.603973,0,0,0
CIS,,1981,186.6003262,0,0,0
CIS,,1982,174.6237522,0,0,0
CIS,,1983,179.6132548,0,0,0
CIS,,1984,202.563199,0,0,0
CIS,,1985,194.69457,0,0,0
CIS,,1986,195.3044472,0,0,0
CIS,,1987,197.7793112,0,0,0
CIS,,1988,205.9154266,0,0,0
CIS,,1989,199.2598102,0,0,0
CIS,,1990,210.9519598,0,0,0.065
CIS,,1991,212.1541122,0,0,0.065
CIS,,1992,215.9985948,0,0,0.063
CIS,,1993,222.5761218,0,0,0.06
CIS,,1994,226.3250974,0,0,0.061
CIS,,1995,220.3093692,0,0,0.059
CIS,,1996,198.8092522,0,0,0.057
CIS,,1997,197.8492096,0,0,0.057
CIS,,1998,198.3320784,0,0,0.058
CIS,,1999,203.1637846,0,0,0.058
CIS,,2000,208.4305796,0,0.0019,0.0791
CIS,,2001,217.3059872,0,0.0031,0.1141
CIS,,2002,207.3228179,0,0.0062,0.1733
CIS,,2003,205.720143,0,0.0086,0.3658
CIS,,2004,225.8046298,0,0.008010101,0.4498
CIS,,2005,223.5205532,0,0.0078,0.4513
CIS,,2006,222.0109922,0,0.0088,0.5077
CIS,,2007,227.4091064,0,0.0105,0.4985
CIS,,2008,207.6667288,0,0.0081,0.5219
CIS,,2009,218.3185045,0.000007375,0.0112,0.5574
CIS,,2010,216.837523,0.000240125,0.009786,0.620914
CIS,,2011,212.7451227,0.00182275,0.012539,0.652208
CIS,,2012,213.0338471,0.006337759,0.018116,0.597849
CIS,,2013,229.4305629,0.0188439,0.0211217,0.634027
CIS,,2014,221.1382392,0.17737725,0.1260652,0.7334
CIS,,2015,215.4551245,0.41103975,0.3256223,0.681576
CIS,,2016,234.6491759,0.635749874,0.5179828,0.64301
CIS,,2017,240.1482422,0.76729925,0.5975113,0.68169
CIS,,2018,244.839096,0.881300118,0.977082975,0.679177831
Canada,CAN,1965,117.1229388,0,0,0
Canada,CAN,1966,128.8210906,0,0,0
Canada,CAN,1967,133.1255862,0,0,0
Canada,CAN,1968,136.3208124,0,0,0
Canada,CAN,1969,148.226676,0,0,0
Canada,CAN,1970,155.3242324,0,0,0
Canada,CAN,1971,157.0301208,0,0,0
Canada,CAN,1972,171.3312992,0,0,0
Canada,CAN,1973,178.831021,0,0,0
Canada,CAN,1974,197.9360872,0,0,0
Canada,CAN,1975,195.0369608,0,0,0
Canada,CAN,1976,202.8327824,0,0,0.707
Canada,CAN,1977,198.563642,0,0,1.069
Canada,CAN,1978,217.0013788,0,0,1.132
Canada,CAN,1979,212.6217534,0,0,1.345
Canada,CAN,1980,222.5123706,0,0,1.3
Canada,CAN,1981,225.057945,0,0,1.898
Canada,CAN,1982,257.9073452,0,0,2.139
Canada,CAN,1983,266.069977,0,0,2.085
Canada,CAN,1984,286.2489574,0,0,2.337
Canada,CAN,1985,303.7012978,0,0.001,1.677
Canada,CAN,1986,310.6925304,0,0.001,1.865
Canada,CAN,1987,316.2674908,0,0.001,2.312
Canada,CAN,1988,307.494337,0,0.001,2.485
Canada,CAN,1989,290.4497444,0,0.001,3.477
Canada,CAN,1990,295.6833232,0,0.001919192,3.954
Canada,CAN,1991,307.2759919,0,0.001919192,3.984
Canada,CAN,1992,315.1746545,0.002052632,0.059,4.465
Canada,CAN,1993,322.213898,0.002052632,0.059,4.817
Canada,CAN,1994,327.8555808,0.002052632,0.059,5.733
Canada,CAN,1995,334.0597343,0.003842105,0.059,7.137865803
Canada,CAN,1996,354.5920747,0.005894737,0.062,7.5285148
Canada,CAN,1997,348.6796212,0.006947368,0.062,8.16821952
Canada,CAN,1998,330.8699253,0.010105263,0.062,8.987253723
Canada,CAN,1999,345.0007828,0.013263158,0.162,8.943148172
Canada,CAN,2000,356.7600778,0.016421053,0.264,8.917042302
Canada,CAN,2001,331.5210293,0.019578947,0.329,9.672149201
Canada,CAN,2002,349.2746394,0.022736842,0.405,10.04610406
Canada,CAN,2003,336.1393646,0.022789474,0.69,9.417294047
Canada,CAN,2004,338.3983606,0.014263158,0.945,9.804526316
Canada,CAN,2005,361.9557495,0.018473684,1.552,9.154255789
Canada,CAN,2006,352.8872859,0.022684211,2.448,8.937625263
Canada,CAN,2007,367.6214596,0.028947368,2.977206,8.990656842
Canada,CAN,2008,377.4877303,0.035421053,3.750629,7.978018947
Canada,CAN,2009,368.6874051,0.1093,6.575235,8.941109474
Canada,CAN,2010,351.384803,0.2542,8.63695,10.29724211
Canada,CAN,2011,375.7237242,0.5716,10.1876,10.21367895
Canada,CAN,2012,380.2671364,0.881,11.3104,10.91371368
Canada,CAN,2013,391.7888717,1.4988,17.9626,11.03497895
Canada,CAN,2014,382.5013788,2.1198,22.538,9.146508421
Canada,CAN,2015,382.1932566,2.895,26.96639091,7.535810526
Canada,CAN,2016,387.1692899,3.031314141,29.17903333,9.677473684
Canada,CAN,2017,396.5023475,3.29219899,29.06610707,9.724526316
Canada,CAN,2018,387.2508762,3.5462509,32.17005152,9.588635536
Central America,,1965,1.218291,0,0,0
Central America,,1966,1.339291,0,0,0
Central America,,1967,1.5461298,0,0,0
Central America,,1968,1.6545492,0,0,0
Central America,,1969,1.8439686,0,0,0
Central America,,1970,2.109088,0,0,0
Central America,,1971,2.2277074,0,0,0.107
Central America,,1972,2.2471268,0,0,0.141
Central America,,1973,2.4184462,0,0,0.117
Central America,,1974,2.6681462,0,0,0.156
Central America,,1975,2.4885656,0,0,0.338
Central America,,1976,2.6564626,0,0,0.724
Central America,,1977,2.9382402,0,0,0.699
Central America,,1978,3.9608372,0,0,0.752
Central America,,1979,4.6588148,0,0,0.642
Central America,,1980,5.2532118,0,0,0.682105263
Central America,,1981,5.4819118,0,0,1.109105263
Central America,,1982,5.3605924,0,0,1.198105263
Central America,,1983,6.16467,0,0,1.026105263
Central America,,1984,6.9864058,0,0,1.237105263
Central America,,1985,7.97932,0,0,0.93699
Central America,,1986,9.32351,0,0,0.86075
Central America,,1987,9.683975,0,0,0.910516
Central America,,1988,10.314301,0,0,0.883962
Central America,,1989,11.134195,0,0,1.171867
Central America,,1990,11.642524,0,0,1.220755632
Central America,,1991,11.327269,0,0,1.335063916
Central America,,1992,10.786794,0,0,1.821653174
Central America,,1993,12.02355,0,0,1.722010021
Central America,,1994,11.615682,0,0,1.693057221
Central America,,1995,11.462188,0,0,1.750838895
Central America,,1996,13.22581172,0,0.022590363,1.739425295
Central America,,1997,12.76568365,0,0.07571247,1.850832364
Central America,,1998,12.8490742,0,0.064208431,1.61432093
Central America,,1999,14.99534609,0,0.099656086,2.413701431
Central America,,2000,15.36546054,0,0.174979082,2.805617862
Central America,,2001,13.71155626,0.0001,0.179424203,3.053275196
Central America,,2002,14.46167484,0.0001,0.254314367,3.326333067
Central America,,2003,15.09187076,0.0002,0.230223844,3.546236776
Central America,,2004,16.03553485,0.0002,0.255434028,3.720174545
Central America,,2005,17.11805057,0.000677778,0.202313114,3.99598306
Central America,,2006,18.0028641,0.000677778,0.272162622,4.295154444
Central America,,2007,17.94422393,0.000777778,0.240396695,4.755688466
Central America,,2008,20.10239067,0.000977778,0.198077205,4.91883755
Central America,,2009,18.83387783,0.001077778,0.421386562,5.294476896
Central America,,2010,21.23518905,0.001177778,0.521872796,5.816449144
Central America,,2011,20.91769444,0.001655556,0.741757132,5.88440416
Central America,,2012,22.31394066,0.003896889,1.12925645,6.607124286
Central America,,2013,21.8301301,0.005043459,1.34897902,7.179595683
Central America,,2014,21.4874589,0.015794872,2.093953671,7.607003437
Central America,,2015,22.42564049,0.59981298,3.135330651,7.747693906
Central America,,2016,22.81303615,1.182041959,3.299471698,8.521860824
Central America,,2017,27.16581967,1.396269673,3.209574678,8.188397182
Central America,,2018,26.90757394,1.885503314,4.435549902,8.864061226
Chile,CHL,1965,3.955363,0,0,0
Chile,CHL,1966,4.1630748,0,0,0
Chile,CHL,1967,4.2558822,0,0,0
Chile,CHL,1968,3.5708752,0,0,0
Chile,CHL,1969,4.0260734,0,0,0
Chile,CHL,1970,4.3044956,0,0,0
Chile,CHL,1971,4.397303,0,0,0.066
Chile,CHL,1972,5.2237308,0,0,0.057
Chile,CHL,1973,5.3165382,0,0,0.051
Chile,CHL,1974,6.0457392,0,0,0.046
Chile,CHL,1975,6.1385466,0,0,0.051
Chile,CHL,1976,6.2357734,0,0,0.073
Chile,CHL,1977,6.5009374,0,0,0.08
Chile,CHL,1978,6.827973,0,0,0.091
Chile,CHL,1979,6.9428774,0,0,0.094
Chile,CHL,1980,7.3406234,0,0,0.105
Chile,CHL,1981,7.5925292,0,0,0.11
Chile,CHL,1982,8.4543122,0,0,0.137
Chile,CHL,1983,8.9316074,0,0,0.208
Chile,CHL,1984,9.3381922,0,0,0.201
Chile,CHL,1985,11.07,0,0,0.195
Chile,CHL,1986,11.83,0,0,0.28
Chile,CHL,1987,12.823,0,0,0.271
Chile,CHL,1988,12.558,0,0,0.327
Chile,CHL,1989,10.543,0,0,0.321
Chile,CHL,1990,8.941428,0,0,0.963
Chile,CHL,1991,13.135654,0,0,1.033
Chile,CHL,1992,16.74015,0,0,1.743
Chile,CHL,1993,17.217321,0,0,1.75
Chile,CHL,1994,16.985472,0,0,1.786
Chile,CHL,1995,18.413739,0,0,1.879
Chile,CHL,1996,16.873468,0,0,1.738
Chile,CHL,1997,18.943148,0,0,1.743
Chile,CHL,1998,15.937255,0,0,1.161
Chile,CHL,1999,13.577,0,0,1.45
Chile,CHL,2000,19.081,0,0,1.375
Chile,CHL,2001,21.68,0,0.007,1.683
Chile,CHL,2002,23.187,0,0.007,1.781
Chile,CHL,2003,22.603,0,0.007,1.695
Chile,CHL,2004,20.96933834,0,0.005,2.031
Chile,CHL,2005,25.5755,0,0.007,1.79
Chile,CHL,2006,28.21505008,0,0.007,1.431
Chile,CHL,2007,22.33485911,0,0.0112,2.696
Chile,CHL,2008,24.26614619,0,0.03812314,3.296498647
Chile,CHL,2009,25.17931053,0,0.07901422,3.103111789
Chile,CHL,2010,21.75947414,0,0.32532599,3.109123993
Chile,CHL,2011,20.51000509,0,0.33759564,3.953357256
Chile,CHL,2012,20.16202386,0.00034039,0.40838745,5.641845842
Chile,CHL,2013,19.90721056,0.00675656,0.545075566,6.547228608
Chile,CHL,2014,23.0450776,0.48954159,1.44312018,4.609016879
Chile,CHL,2015,23.62150692,1.26108742,2.11464801,5.289689471
Chile,CHL,2016,19.69072697,2.638839211,2.451839459,6.111009581
Chile,CHL,2017,21.32573088,3.895948315,3.625559357,6.931163081
Chile,CHL,2018,23.14438369,5.118720829,3.688710149,6.737367486
China,CHN,1965,22.097,0,0,0
China,CHN,1966,22.4859072,0,0,0
China,CHN,1967,19.3834884,0,0,0
China,CHN,1968,22.870395,0,0,0
China,CHN,1969,23.2593022,0,0,0
China,CHN,1970,24.0371166,0,0,0
China,CHN,1971,29.0752326,0,0,0
China,CHN,1972,32.9510464,0,0,0
China,CHN,1973,36.8268602,0,0,0
China,CHN,1974,41.674942,0,0,0
China,CHN,1975,43.6106392,0,0,0
China,CHN,1976,44.194,0,0,0
China,CHN,1977,46.1341166,0,0,0
China,CHN,1978,43.2261514,0,0,0
China,CHN,1979,48.5559478,0,0,0
China,CHN,1980,58.2211756,0,0,0
China,CHN,1981,65.5131856,0,0,0
China,CHN,1982,74.4138572,0,0,0
China,CHN,1983,86.4169476,0,0,0
China,CHN,1984,86.8146936,0,0,0
China,CHN,1985,92.387557,0,0,0
China,CHN,1986,94.5486436,0,0,0
China,CHN,1987,100.0242802,0,0,0
China,CHN,1988,109.1680188,0,0,0
China,CHN,1989,118.4089842,0,0,0
China,CHN,1990,126.7439726,0.002,0.002020202,0.064
China,CHN,1991,124.6889516,0.002,0.009090909,0.064
China,CHN,1992,130.6860774,0.003,0.131313131,0.113
China,CHN,1993,151.8461646,0.004,0.212121212,0.117
China,CHN,1994,167.428969,0.005,0.383838384,0.46
China,CHN,1995,190.58,0.007,0.616161616,3.014
China,CHN,1996,187.97,0.009,0.093939394,1.533
China,CHN,1997,195.98,0.011,0.197979798,2.722
China,CHN,1998,198.89,0.014,0.355555556,2.48
China,CHN,1999,196.58,0.017,0.473737374,2.52
China,CHN,2000,222.41,0.022,0.58989899,2.537
China,CHN,2001,277.43,0.031,0.719191919,2.554
China,CHN,2002,287.97,0.048,0.837373737,2.546
China,CHN,2003,283.68,0.064,0.996969697,2.536
China,CHN,2004,353.544,0.076,1.277777778,2.528
China,CHN,2005,397.017,0.084,1.946060606,5.322
China,CHN,2006,435.786,0.095,3.711818182,7.133
China,CHN,2007,485.264,0.114,5.479292929,9.863
China,CHN,2008,636.96,0.152,13.1,14.866
China,CHN,2009,615.64,0.279,27.6,20.85932
China,CHN,2010,711.38314,0.701,44.622,24.90023
China,CHN,2011,688.045,2.61,70.331,27.707
China,CHN,2012,862.79411,3.5945099,95.978,30.484845
China,CHN,2013,909.6112734,8.3738865,141.197,37.2864287
China,CHN,2014,1051.146674,23.51215664,156.078,46.4216487
China,CHN,2015,1114.51541,43.56,185.766,54.07029
China,CHN,2016,1153.2695,61.686,237.071,62.134767
China,CHN,2017,1165.07,117.8,295,79.59714596
China,CHN,2018,1202.43,177.5,366,90.72346175
Colombia,COL,1965,3.543949466,0,0,0
Colombia,COL,1966,3.937219368,0,0,0
Colombia,COL,1967,4.389253739,0,0,0
Colombia,COL,1968,4.89101189,0,0,0
Colombia,COL,1969,5.437973479,0,0,0
Colombia,COL,1970,6.052740223,0,0,0
Colombia,COL,1971,6.423408407,0,0,0
Colombia,COL,1972,7.115020994,0,0,0
Colombia,COL,1973,7.743348769,0,0,0
Colombia,COL,1974,8.792068509,0,0,0
Colombia,COL,1975,9.7323,0,0,0.189
Colombia,COL,1976,10.22642,0,0,0.202
Colombia,COL,1977,10.451812,0,0,0.192
Colombia,COL,1978,12.07144,0,0,0.206
Colombia,COL,1979,13.2593,0,0,0.216
Colombia,COL,1980,14.44702,0,0,0.227
Colombia,COL,1981,14.26534,0,0,0.212
Colombia,COL,1982,15.238536,0,0,0.231
Colombia,COL,1983,15.365776,0,0,0.234
Colombia,COL,1984,17.14022,0,0,0.255
Colombia,COL,1985,18.440772,0,0,0.267
Colombia,COL,1986,21.332952,0,0,0.266
Colombia,COL,1987,23.24756,0,0,0.268
Colombia,COL,1988,24.5194,0,0,0.274
Colombia,COL,1989,26.78212,0,0,0.274
Colombia,COL,1990,27.495852,0,0,0.274
Colombia,COL,1991,27.72608,0,0,0.269
Colombia,COL,1992,22.280584,0,0,0.34
Colombia,COL,1993,27.856392,0,0,0.389
Colombia,COL,1994,32.058392,0,0,0.444
Colombia,COL,1995,31.9894,0,0,0.477
Colombia,COL,1996,35.28762418,0,0,0.496
Colombia,COL,1997,31.47576,0,0,0.483
Colombia,COL,1998,30.781684,0,0,0.532
Colombia,COL,1999,33.700658,0,0,0.457
Colombia,COL,2000,30.815718,0.001835014,0,0.496
Colombia,COL,2001,31.632658,0.00266875,0,0.496
Colombia,COL,2002,33.968038,0.00465125,0,0.491
Colombia,COL,2003,36.17636,0.006405,0,0.495
Colombia,COL,2004,38.330058,0.007951726,0.05199,0.467
Colombia,COL,2005,39.220888,0.00953125,0.04948,0.503
Colombia,COL,2006,42.55789177,0,0.062981393,0.519726086
Colombia,COL,2007,44.24198163,0,0.049890975,0.507136401
Colombia,COL,2008,46.16088281,0,0.053918167,0.509349325
Colombia,COL,2009,40.83736603,0,0.057707814,1.003287304
Colombia,COL,2010,40.55746263,0,0.03856992,1.109982319
Colombia,COL,2011,48.42747813,0,0.041271945,1.378387732
Colombia,COL,2012,47.58170976,0,0.054854711,1.476058577
Colombia,COL,2013,44.36279007,0,0.057624803,1.346433721
Colombia,COL,2014,44.7419634,0,0.070230298,1.728923016
Colombia,COL,2015,44.68190237,0,0.068377448,1.82290013
Colombia,COL,2016,46.78792653,0,0.050887341,1.993804335
Colombia,COL,2017,57.3419,0,0.003071419,1.991259284
Colombia,COL,2018,56.64701407,0.011999821,0.043437355,2.088838157
Croatia,HRV,1990,3.805,0,0,0
Croatia,HRV,1991,5.881,0,0,0
Croatia,HRV,1992,4.349,0,0,0.006
Croatia,HRV,1993,4.55,0,0,0.019
Croatia,HRV,1994,5.435,0,0,0.006
Croatia,HRV,1995,5.683,0,0,0.005
Croatia,HRV,1996,7.863,0,0,0.01
Croatia,HRV,1997,5.853,0,0,0.002
Croatia,HRV,1998,6.022,0,0,0.005
Croatia,HRV,1999,7.327,0,0,0.002
Croatia,HRV,2000,6.453,0,0,0.001
Croatia,HRV,2001,7.181,0,0,0
Croatia,HRV,2002,5.851,0,0,0
Croatia,HRV,2003,5.458,0,0,0
Croatia,HRV,2004,7.627,0,0.002,0.004
Croatia,HRV,2005,7.036,0,0.01,0.014
Croatia,HRV,2006,6.617,0,0.019,0.011
Croatia,HRV,2007,4.7,0,0.035,0.007
Croatia,HRV,2008,5.781,0,0.04,0.021
Croatia,HRV,2009,7.409,0.000016464,0.054,0.025
Croatia,HRV,2010,9.126,0.000016464,0.139,0.033
Croatia,HRV,2011,5.033,0.000016464,0.201,0.055
Croatia,HRV,2012,4.837,0.002,0.329,0.094
Croatia,HRV,2013,8.622,0.011293959,0.517,0.125
Croatia,HRV,2014,9.007,0.035,0.73,0.165
Croatia,HRV,2015,6.391,0.057,0.796,0.266
Croatia,HRV,2016,6.853,0.066,1.014,0.431
Croatia,HRV,2017,5.3074,0.0787,1.204,0.5256
Croatia,HRV,2018,7.512550207,0.073591668,1.379085419,0.682716361
Cyprus,CYP,1965,0,0,0,0
Cyprus,CYP,1966,0,0,0,0
Cyprus,CYP,1967,0,0,0,0
Cyprus,CYP,1968,0,0,0,0
Cyprus,CYP,1969,0,0,0,0
Cyprus,CYP,1970,0,0,0,0
Cyprus,CYP,1971,0,0,0,0
Cyprus,CYP,1972,0,0,0,0
Cyprus,CYP,1973,0,0,0,0
Cyprus,CYP,1974,0,0,0,0
Cyprus,CYP,1975,0,0,0,0
Cyprus,CYP,1976,0,0,0,0
Cyprus,CYP,1977,0,0,0,0
Cyprus,CYP,1978,0,0,0,0
Cyprus,CYP,1979,0,0,0,0
Cyprus,CYP,1980,0,0,0,0
Cyprus,CYP,1981,0,0,0,0
Cyprus,CYP,1982,0,0,0,0
Cyprus,CYP,1983,0,0,0,0
Cyprus,CYP,1984,0,0,0,0
Cyprus,CYP,1985,0,0,0,0
Cyprus,CYP,1986,0,0,0,0
Cyprus,CYP,1987,0,0,0,0
Cyprus,CYP,1988,0,0,0,0
Cyprus,CYP,1989,0,0,0,0
Cyprus,CYP,1990,0,0,0,0
Cyprus,CYP,1991,0,0,0,0
Cyprus,CYP,1992,0,0,0,0
Cyprus,CYP,1993,0,0,0,0
Cyprus,CYP,1994,0,0,0,0
Cyprus,CYP,1995,0,0,0,0
Cyprus,CYP,1996,0,0,0,0
Cyprus,CYP,1997,0,0,0,0
Cyprus,CYP,1998,0,0,0,0
Cyprus,CYP,1999,0,0,0,0
Cyprus,CYP,2000,0,0,0,0
Cyprus,CYP,2001,0,0,0,0
Cyprus,CYP,2002,0,0,0,0
Cyprus,CYP,2003,0,0,0,0
Cyprus,CYP,2004,0,0.0004,0.000355,0
Cyprus,CYP,2005,0,0.000566,0.000355,0
Cyprus,CYP,2006,0,0.001002,0.000355,0.000155
Cyprus,CYP,2007,0,0.001733,0.000356,0.0014
Cyprus,CYP,2008,0,0.003,0.000356,0.012
Cyprus,CYP,2009,0,0.004,0.000356,0.027
Cyprus,CYP,2010,0,0.007,0.031,0.035
Cyprus,CYP,2011,0,0.012,0.114,0.052
Cyprus,CYP,2012,0,0.022,0.185,0.05
Cyprus,CYP,2013,0,0.047,0.231,0.049
Cyprus,CYP,2014,0,0.0836,0.1839,0.0505
Cyprus,CYP,2015,0,0.126659,0.221857,0.051236
Cyprus,CYP,2016,0,0.145937,0.226701,0.052021
Cyprus,CYP,2017,0,0.17202,0.21145,0.05175
Cyprus,CYP,2018,0,0.19183,0.22061,0.05136
Czech Republic,CZE,1965,2.231797,0,0,0
Czech Republic,CZE,1966,2.1036344,0,0,0
Czech Republic,CZE,1967,1.8959226,0,0,0
Czech Republic,CZE,1968,1.4672408,0,0,0
Czech Republic,CZE,1969,1.1976574,0,0,0
Czech Republic,CZE,1970,1.7103078,0,0,0
Czech Republic,CZE,1971,1.1755604,0,0,0
Czech Republic,CZE,1972,1.2551096,0,0,0
Czech Republic,CZE,1973,1.082753,0,0,0
Czech Republic,CZE,1974,1.7324048,0,0,0
Czech Republic,CZE,1975,1.8163734,0,0,0
Czech Republic,CZE,1976,1.4407244,0,0,0
Czech Republic,CZE,1977,1.966633,0,0,0
Czech Republic,CZE,1978,1.8252122,0,0,0
Czech Republic,CZE,1979,2.2892492,0,0,0
Czech Republic,CZE,1980,2.3953148,0,0,0
Czech Republic,CZE,1981,2.0594404,0,0,0
Czech Republic,CZE,1982,1.6749526,0,0,0
Czech Republic,CZE,1983,1.6528556,0,0,0
Czech Republic,CZE,1984,1.303723,0,0,0
Czech Republic,CZE,1985,1.6749526,0,0,0
Czech Republic,CZE,1986,1.8738256,0,0,0
Czech Republic,CZE,1987,2.4660252,0,0,0
Czech Republic,CZE,1988,2.1036344,0,0,0
Czech Republic,CZE,1989,1.6395974,0,0,0
Czech Republic,CZE,1990,1.161,0,0,0
Czech Republic,CZE,1991,1.089,0,0,0
Czech Republic,CZE,1992,1.402,0,0,0
Czech Republic,CZE,1993,1.369,0,0,0.221
Czech Republic,CZE,1994,1.46,0,0,0.309
Czech Republic,CZE,1995,2.002,0,0,0.405
Czech Republic,CZE,1996,1.969,0,0,0.292
Czech Republic,CZE,1997,1.699,0,0,0.494
Czech Republic,CZE,1998,1.396,0,0,0.587
Czech Republic,CZE,1999,1.681,0,0,0.683
Czech Republic,CZE,2000,1.758,0,0,0.517
Czech Republic,CZE,2001,2.054,0,0.0002,0.514
Czech Republic,CZE,2002,2.492,0,0.0016,0.494
Czech Republic,CZE,2003,1.383,0,0.0039,0.49
